Date,Day,Month,Quarter,Year,Open,High,Low,Close,Adj Close,Volume
12-08-2020,Tuesday,December,Q4,2020,61.333332,61.533333,60.033333,60.700001,47.063831,25684155
12-07-2020,Monday,December,Q4,2020,60.333332,61.466667,60.266666,61.133331,47.399807,32007978
12-04-2020,Friday,December,Q4,2020,60.200001,60.966667,59.333332,60.266666,46.72784,37284490
12-03-2020,Thursday,December,Q4,2020,59.633331,60.066666,58.400002,59.933334,46.469387,58976355
12-02-2020,Wednesday,December,Q4,2020,57.233334,59.566666,57.066666,58.933334,45.694042,67092000
12-01-2020,Tuesday,December,Q4,2020,56.666664,57.333332,56.066666,57.233334,44.375946,21580450
11/27/2020,Friday,November,Q4,2020,57.066666,57.466667,56,56.400002,43.72982,47815935
11/26/2020,Thursday,November,Q4,2020,57.266666,57.5,56.366665,57.066666,44.246719,22684284
11/25/2020,Wednesday,November,Q4,2020,57.666664,58.066666,57,57.166664,44.324249,25653117
11/24/2020,Tuesday,November,Q4,2020,58,58.233334,57.166664,57.433334,44.531013,26754673
11/23/2020,Monday,November,Q4,2020,57,57.766666,56.033333,57.633331,44.686081,32626279
11/20/2020,Friday,November,Q4,2020,56.5,57.166664,55.599998,56.566666,43.859039,23413747
11/19/2020,Thursday,November,Q4,2020,56.833332,57.733334,56.333332,56.466667,43.781506,23130708
11/18/2020,Wednesday,November,Q4,2020,56.333332,56.966667,56.133331,56.833332,44.0658,19304127
11/17/2020,Tuesday,November,Q4,2020,58,58,56.333332,56.633331,43.910728,37552521
11/14/2020,Saturday,November,Q4,2020,56.833332,58,56.599998,57.766666,44.789459,10134573
11/13/2020,Friday,November,Q4,2020,56,56.766666,55.799999,56.5,43.807354,16663137
11-12-2020,Thursday,November,Q4,2020,56.666664,57,55.966667,56.866665,44.091644,20550207
11-11-2020,Wednesday,November,Q4,2020,56.166664,56.799999,55.433334,56.666664,43.936577,27599802
11-10-2020,Tuesday,November,Q4,2020,54.066666,56.299999,54.066666,56.166664,43.548897,32965273
11-09-2020,Monday,November,Q4,2020,53.633331,54.299999,53.400002,54.133331,41.972351,23981305
11-06-2020,Friday,November,Q4,2020,53.333332,53.933334,53.133331,53.5,41.4813,22566856
11-05-2020,Thursday,November,Q4,2020,52.466667,53.466667,52.166664,53.200001,41.248692,29509615
11-04-2020,Wednesday,November,Q4,2020,52,52.333332,51.233334,51.966667,40.292431,16097115
11-03-2020,Tuesday,November,Q4,2020,52.033333,52.733334,51.599998,52,40.318272,22913029
11-02-2020,Monday,November,Q4,2020,53.366665,53.666664,51.700001,52.133331,40.42165,28796602
10/30/2020,Friday,October,Q4,2020,53.333332,54.599998,52.666664,53.033333,41.119465,82144678
10/29/2020,Thursday,October,Q4,2020,51.133331,52.599998,50.799999,52.266666,40.525028,28496598
10/28/2020,Wednesday,October,Q4,2020,52.066666,52.233334,51.400002,52.033333,40.344116,17121504
10/27/2020,Tuesday,October,Q4,2020,51.700001,52.333332,50.733334,52.066666,40.369961,22736478
10/26/2020,Monday,October,Q4,2020,52.166664,52.799999,52,52.066666,40.369961,18775899
10/23/2020,Friday,October,Q4,2020,51.799999,52.833332,51.799999,52.166664,40.447495,20601655
10/22/2020,Thursday,October,Q4,2020,50.566666,52.166664,50.333332,51.799999,40.1632,32920879
10/21/2020,Wednesday,October,Q4,2020,50.5,51.166664,50.266666,50.666664,39.284466,42114562
10/20/2020,Tuesday,October,Q4,2020,51.066666,51.133331,49.933334,50.033333,38.793411,28033734
10/19/2020,Monday,October,Q4,2020,49.733334,51.599998,49.733334,51.200001,39.697994,34811296
10/16/2020,Friday,October,Q4,2020,49.733334,50.133331,49.233334,49.466667,38.354046,34841572
10/15/2020,Thursday,October,Q4,2020,49.766666,50.533333,49.333332,49.700001,38.534962,26723415
10/14/2020,Wednesday,October,Q4,2020,50.133331,50.599998,49.166664,49.766666,38.586655,29406442
10/13/2020,Tuesday,October,Q4,2020,50.366665,50.900002,49.700001,50.733334,39.336151,19361826
10-12-2020,Monday,October,Q4,2020,51,51.633331,50.066666,50.466667,39.129398,17767720
10-09-2020,Friday,October,Q4,2020,49.733334,51.666664,49.733334,51,39.542919,27042081
10-08-2020,Thursday,October,Q4,2020,50.066666,50.533333,49.533333,50.333332,39.026016,19814497
10-07-2020,Wednesday,October,Q4,2020,50.099998,50.366665,49.533333,50.133331,38.870949,22736065
10-06-2020,Tuesday,October,Q4,2020,50.766666,50.833332,49.799999,50.233334,38.948483,24136560
10-05-2020,Monday,October,Q4,2020,49.666664,50.766666,49.200001,50.366665,39.051861,24256462
10-01-2020,Thursday,October,Q4,2020,49.299999,50,48.966667,49.400002,38.302361,21384946
9/30/2020,Wednesday,September,Q3,2020,49.900002,50.299999,48.666664,49.266666,38.198978,28453927
9/29/2020,Tuesday,September,Q3,2020,50.666664,50.833332,49.366665,49.900002,38.690037,22316817
9/28/2020,Monday,September,Q3,2020,50,51.066666,49.533333,50.433334,39.103554,24144234
9/25/2020,Friday,September,Q3,2020,48.233334,49.599998,47.900002,49.400002,38.302361,37129638
9/24/2020,Thursday,September,Q3,2020,50,50.133331,47.766666,48,37.216862,36837364
9/23/2020,Wednesday,September,Q3,2020,51,51.466667,50.233334,50.633331,39.258621,28680514
9/22/2020,Tuesday,September,Q3,2020,52.066666,52.266666,50.266666,50.766666,39.362007,30794221
9/21/2020,Monday,September,Q3,2020,53.866665,54,51.333332,51.799999,40.1632,33783609
9/18/2020,Friday,September,Q3,2020,55.066666,55.233334,53.5,53.799999,41.713905,31549788
9/17/2020,Thursday,September,Q3,2020,54.933334,55.200001,54.266666,54.533333,42.282494,19320018
9/16/2020,Wednesday,September,Q3,2020,54.833332,55.366665,54.299999,55.133331,42.747704,19186668
9/15/2020,Tuesday,September,Q3,2020,55.133331,55.599998,54.533333,54.833332,42.515095,17563498
9/14/2020,Monday,September,Q3,2020,55.466667,55.866665,54.900002,55.133331,42.747704,17809224
09-11-2020,Friday,September,Q3,2020,55.533333,56,54.700001,55.400002,42.954472,26782867
09-10-2020,Thursday,September,Q3,2020,53.799999,55.966667,53.799999,55.700001,43.187073,44145243
09-09-2020,Wednesday,September,Q3,2020,55.133331,55.233334,52.866665,53.700001,41.636372,36580713
09-08-2020,Tuesday,September,Q3,2020,55.966667,56.266666,55.033333,55.166664,42.773544,24253434
09-07-2020,Monday,September,Q3,2020,56.333332,56.633331,54.533333,55.866665,43.316292,22352622
09-04-2020,Friday,September,Q3,2020,56,56.566666,55.166664,55.933334,43.367985,19053739
09-03-2020,Thursday,September,Q3,2020,57.133331,57.700001,56.299999,56.733334,43.98827,21040962
09-02-2020,Wednesday,September,Q3,2020,56.933334,57.099998,56.366665,56.866665,44.091644,18785175
09-01-2020,Tuesday,September,Q3,2020,57.200001,57.733334,55.666664,56.433334,43.755661,41665981
8/31/2020,Monday,August,Q3,2020,59,61.166664,56.900002,57.200001,44.350098,106272406
8/28/2020,Friday,August,Q3,2020,58.533333,59.333332,58.266666,58.533333,45.383896,26414010
8/27/2020,Thursday,August,Q3,2020,58.766666,58.933334,58.033333,58.133331,45.073757,23164723
8/26/2020,Wednesday,August,Q3,2020,59.200001,59.233334,58.400002,58.599998,45.435593,24184395
8/25/2020,Tuesday,August,Q3,2020,58.900002,59.366665,58.400002,58.866665,45.642349,29319889
8/24/2020,Monday,August,Q3,2020,59.299999,59.599998,58.733334,58.900002,45.668194,14608251
8/21/2020,Friday,August,Q3,2020,59.966667,60.299999,59.066666,59.233334,45.926647,28550986
8/20/2020,Thursday,August,Q3,2020,58.599998,59.799999,58.066666,59.366665,46.030025,48216841
8/19/2020,Wednesday,August,Q3,2020,58.066666,59.333332,58.066666,58.666664,45.487278,36676200
8/18/2020,Tuesday,August,Q3,2020,58.066666,58.599998,57.766666,58,44.970379,20316855
8/17/2020,Monday,August,Q3,2020,56.833332,58.5,56.766666,58.366665,45.254673,29222049
8/14/2020,Friday,August,Q3,2020,58.333332,58.333332,56.366665,56.533333,43.833195,29847123
8/13/2020,Thursday,August,Q3,2020,57.599998,58.033333,57.299999,57.900002,44.892841,17667426
08-12-2020,Wednesday,August,Q3,2020,58.033333,58.166664,57.133331,57.233334,44.375946,32229642
08-11-2020,Tuesday,August,Q3,2020,58.133331,58.799999,57.933334,58.033333,44.99622,25075380
08-10-2020,Monday,August,Q3,2020,57.733334,58.466667,57.466667,58.066666,45.022068,24383290
08-07-2020,Friday,August,Q3,2020,58.466667,58.933334,57.099998,57.599998,44.660236,33404328
08-06-2020,Thursday,August,Q3,2020,57.866665,58.799999,57.533333,58.133331,45.073757,29495152
08-05-2020,Wednesday,August,Q3,2020,58,58.700001,57.533333,57.733334,44.763615,32501715
08-04-2020,Tuesday,August,Q3,2020,57.533333,58.299999,57.200001,57.966667,44.944534,38247546
08-03-2020,Monday,August,Q3,2020,58.900002,58.900002,56.933334,57.466667,44.556858,47168151
7/31/2020,Friday,July,Q3,2020,59.533333,59.966667,58.166664,58.966667,45.719887,62121741
7/30/2020,Thursday,July,Q3,2020,61.333332,61.666664,58.400002,59.033333,45.771572,65433094
7/29/2020,Wednesday,July,Q3,2020,61.533333,62.466667,61.366665,61.733334,47.865025,22325277
7/28/2020,Tuesday,July,Q3,2020,62.5,63.5,61.766666,62.266666,48.278545,36878059
7/27/2020,Monday,July,Q3,2020,62.400002,63.766666,60.933334,62.5,48.459461,58704537
7/24/2020,Friday,July,Q3,2020,62.599998,63.066666,61.200001,61.866665,47.968407,33916906
7/23/2020,Thursday,July,Q3,2020,61.166664,63.633331,60.799999,62.866665,48.743755,67380397
7/22/2020,Wednesday,July,Q3,2020,62.366665,62.799999,61,61.333332,47.554882,45722652
7/21/2020,Tuesday,July,Q3,2020,58.866665,63.133331,58.466667,62.299999,48.30439,140856196
7/20/2020,Monday,July,Q3,2020,57.966667,59,57.433334,58.866665,45.642349,30911083
7/17/2020,Friday,July,Q3,2020,56.433334,58.466667,55.700001,57.933334,44.918694,76724497
7/16/2020,Thursday,July,Q3,2020,56.966667,57.033333,55,56.166664,43.548897,33913996
7/15/2020,Wednesday,July,Q3,2020,57.866665,58,56.733334,57.099998,44.272568,24790735
7/14/2020,Tuesday,July,Q3,2020,57.833332,58.533333,57.266666,57.599998,44.660236,23018217
7/13/2020,Monday,July,Q3,2020,58,58.5,57.466667,58.266666,45.177139,24988323
07-10-2020,Friday,July,Q3,2020,57.633331,57.700001,56.933334,57.433334,44.531013,16636411
07-09-2020,Thursday,July,Q3,2020,58.299999,58.966667,57.333332,57.666664,44.711926,22957249
07-08-2020,Wednesday,July,Q3,2020,57.5,59.266666,57.366665,57.966667,44.944534,25017399
07-07-2020,Tuesday,July,Q3,2020,58.666664,58.700001,57.266666,57.433334,44.531013,19184709
07-06-2020,Monday,July,Q3,2020,58.700001,59.566666,58,58.633331,45.46143,20282865
07-03-2020,Friday,July,Q3,2020,58.933334,59.400002,58.133331,58.566666,45.409744,14983935
07-02-2020,Thursday,July,Q3,2020,57.666664,59.266666,57.299999,58.900002,45.668194,34968828
07-01-2020,Wednesday,July,Q3,2020,57.099998,57.433334,56.200001,57.099998,44.272568,21495316
6/30/2020,Tuesday,June,Q2,2020,58.866665,58.966667,56.5,56.900002,44.117493,24516958
6/29/2020,Monday,June,Q2,2020,59.666664,60.466667,57.666664,58.066666,45.022068,32176755
6/26/2020,Friday,June,Q2,2020,57.266666,59.966667,57.166664,59.433334,46.081711,69744400
6/25/2020,Thursday,June,Q2,2020,56.799999,58.733334,56.466667,56.700001,43.962421,38596161
6/24/2020,Wednesday,June,Q2,2020,60.333332,60.333332,57.366665,58.066666,45.022068,44463766
6/23/2020,Tuesday,June,Q2,2020,59.200001,60.333332,58.766666,59.566666,46.185093,47684919
6/22/2020,Monday,June,Q2,2020,57.233334,58.866665,57,58.700001,45.51313,33907947
6/19/2020,Friday,June,Q2,2020,57.333332,57.400002,56.466667,56.866665,44.091644,32306059
6/18/2020,Thursday,June,Q2,2020,56.200001,57,55.833332,56.566666,43.859039,22264542
6/17/2020,Wednesday,June,Q2,2020,56.333332,57.233334,55.900002,56.233334,43.60059,18840036
6/16/2020,Tuesday,June,Q2,2020,58.233334,58.833332,55.900002,56.566666,43.859039,27930165
6/15/2020,Monday,June,Q2,2020,58.766666,58.799999,57.266666,57.466667,44.556858,52647790
06-12-2020,Friday,June,Q2,2020,56.666664,59.033333,56.666664,58.866665,45.642349,32426287
06-11-2020,Thursday,June,Q2,2020,60.066666,62.233334,58.599998,58.900002,45.668194,44547292
06-10-2020,Wednesday,June,Q2,2020,60.400002,61.299999,59.400002,59.966667,46.495239,20502175
06-09-2020,Tuesday,June,Q2,2020,62.233334,62.400002,60.066666,60.433334,46.857067,25168882
06-08-2020,Monday,June,Q2,2020,61.933334,64.266663,61.400002,62.066666,48.123474,59083390
06-05-2020,Friday,June,Q2,2020,57.733334,60.033333,57.466667,59.599998,46.210938,36188166
06-04-2020,Thursday,June,Q2,2020,57.366665,57.766666,56.066666,57.266666,44.401791,43910230
06-03-2020,Wednesday,June,Q2,2020,57.533333,59.266666,57.400002,58,44.970379,29209218
06-02-2020,Tuesday,June,Q2,2020,57.733334,57.900002,56.5,57.200001,44.350098,26984125
06-01-2020,Monday,June,Q2,2020,56.866665,58.166664,56.333332,57.433334,44.531013,44693584
5/29/2020,Friday,May,Q2,2020,51.799999,56.466667,51.466667,55.466667,43.006157,51853494
5/28/2020,Thursday,May,Q2,2020,51.599998,52.533333,51.466667,51.799999,40.1632,14966770
5/27/2020,Wednesday,May,Q2,2020,51.466667,51.966667,50.666664,51.700001,40.085667,21470166
5/26/2020,Tuesday,May,Q2,2020,51.066666,51.900002,50.766666,51.433334,39.878906,23229154
5/22/2020,Friday,May,Q2,2020,49.166664,50.599998,48.533333,50.333332,39.026016,21714805
5/21/2020,Thursday,May,Q2,2020,49.400002,49.966667,48.666664,49.633331,38.483269,15359784
5/20/2020,Wednesday,May,Q2,2020,48.233334,49.666664,47.933334,49.400002,38.302361,19387255
5/19/2020,Tuesday,May,Q2,2020,48.566666,48.933334,47.866665,48.033333,37.24271,18603873
5/18/2020,Monday,May,Q2,2020,50.366665,50.533333,47.433334,47.700001,36.984264,26546949
5/15/2020,Friday,May,Q2,2020,50.5,50.933334,50.133331,50.333332,39.026016,23720979
5/14/2020,Thursday,May,Q2,2020,50.666664,50.966667,50,50.099998,38.845104,13589103
5/13/2020,Wednesday,May,Q2,2020,51.933334,51.933334,50.5,50.666664,39.284466,27360669
05-12-2020,Tuesday,May,Q2,2020,50.566666,51.133331,49.733334,49.933334,38.715881,24453981
05-11-2020,Monday,May,Q2,2020,50.366665,50.866665,49.866665,50.233334,38.948483,19354492
05-08-2020,Friday,May,Q2,2020,50.733334,51.333332,49.366665,49.566666,38.43158,21801681
05-07-2020,Thursday,May,Q2,2020,51.233334,51.333332,50.400002,50.5,39.155243,20133519
05-06-2020,Wednesday,May,Q2,2020,51.200001,51.533333,48.533333,51.033333,39.568756,39446902
05-05-2020,Tuesday,May,Q2,2020,54,54.666664,52.266666,52.466667,40.680099,20327146
05-04-2020,Monday,May,Q2,2020,55.099998,55.133331,53,53.166664,41.222847,18414820
4/30/2020,Thursday,April,Q2,2020,54.366665,56.333332,54.200001,56.133331,43.523048,31786479
4/29/2020,Wednesday,April,Q2,2020,53.333332,54.099998,53.200001,53.666664,41.610523,18324982
4/28/2020,Tuesday,April,Q2,2020,54.733334,55,52.866665,53.099998,41.171154,27725482
4/27/2020,Monday,April,Q2,2020,54.933334,55.366665,54.200001,54.333332,42.127419,9480783
4/24/2020,Friday,April,Q2,2020,54.833332,56.266666,54.066666,54.333332,42.127419,15625792
4/23/2020,Thursday,April,Q2,2020,55.599998,56.666664,55.200001,55.400002,42.954472,13770837
4/22/2020,Wednesday,April,Q2,2020,55.299999,55.833332,52.766666,55.333332,42.902771,22974556
4/21/2020,Tuesday,April,Q2,2020,57.866665,57.866665,55,55.333332,42.902771,20456791
4/20/2020,Monday,April,Q2,2020,58.5,59.666664,57.166664,58.366665,45.254673,26531673
4/17/2020,Friday,April,Q2,2020,57.366665,57.866665,56.666664,57.333332,44.453472,13740103
4/16/2020,Thursday,April,Q2,2020,55.5,57.200001,55.033333,56.466667,43.781506,17985256
4/15/2020,Wednesday,April,Q2,2020,56,57.533333,55.200001,55.466667,43.006157,20492952
4/13/2020,Monday,April,Q2,2020,56.333332,56.333332,54.533333,55.433334,42.980312,14518111
04-09-2020,Thursday,April,Q2,2020,55.133331,56.133331,54.566666,55.599998,43.109531,20377549
04-08-2020,Wednesday,April,Q2,2020,55.233334,57.333332,54.066666,54.5,42.256649,30641683
04-07-2020,Tuesday,April,Q2,2020,54.666664,55.799999,53.333332,55.333332,42.902771,24115600
04-03-2020,Friday,April,Q2,2020,54,54.733334,51.066666,53,41.09362,25509141
04-01-2020,Wednesday,April,Q2,2020,54.433334,54.799999,52,52.633331,40.809326,15719215
3/31/2020,Tuesday,March,Q1,2020,52,55,51.366665,54.433334,42.204956,36416907
3/30/2020,Monday,March,Q1,2020,50,52.200001,49.633331,51.200001,39.697994,17237094
3/27/2020,Friday,March,Q1,2020,52.333332,53.433334,50.700001,51.266666,39.74968,20163504
3/26/2020,Thursday,March,Q1,2020,52,52.333332,49.766666,52,40.318272,27474744
3/25/2020,Wednesday,March,Q1,2020,51.866665,53.966667,51.333332,51.900002,40.240738,27131977
3/24/2020,Tuesday,March,Q1,2020,55.266666,56,51.766666,53.133331,41.196999,23489107
3/23/2020,Monday,March,Q1,2020,54.666664,58.166664,53.333332,53.833332,41.73975,21036792
3/20/2020,Friday,March,Q1,2020,59.333332,61.966667,58.733334,60.400002,44.634392,30046032
3/19/2020,Thursday,March,Q1,2020,56.299999,60.533333,54.933334,58.633331,43.328861,31804096
3/18/2020,Wednesday,March,Q1,2020,60.166664,60.900002,57.633331,58.400002,43.156437,27207225
3/17/2020,Tuesday,March,Q1,2020,60,62.333332,59.299999,59.599998,44.043205,25862538
3/16/2020,Monday,March,Q1,2020,60.266666,61.733334,58.433334,59.799999,44.19101,44735226
3/13/2020,Friday,March,Q1,2020,53.533333,62.166664,50.666664,61.5,45.447273,62382150
03-12-2020,Thursday,March,Q1,2020,62,62.433334,58.166664,58.599998,43.30423,42261342
03-11-2020,Wednesday,March,Q1,2020,66.699997,66.73333,63.366665,64.599998,47.738106,30382858
03-09-2020,Monday,March,Q1,2020,68.199997,70.166664,65.333336,66.266663,48.969742,49467889
03-06-2020,Friday,March,Q1,2020,67.866669,67.866669,66.199997,67.199997,49.659451,37025709
03-05-2020,Thursday,March,Q1,2020,71.699997,72.266663,69.633331,69.866669,51.630066,15247762
03-04-2020,Wednesday,March,Q1,2020,71.199997,72.5,70.5,71.066666,52.516846,20416750
03-03-2020,Tuesday,March,Q1,2020,70.333336,71.866669,69.533333,71.099998,52.54147,19908892
03-02-2020,Monday,March,Q1,2020,72.300003,75.266663,68.73333,69.300003,51.211327,21871314
2/28/2020,Friday,February,Q1,2020,69.199997,71.599998,67.266663,70.5,52.098087,36326827
2/27/2020,Thursday,February,Q1,2020,72.23333,72.23333,70,70.433334,52.04882,26486947
2/26/2020,Wednesday,February,Q1,2020,73.466667,74.199997,72,72.23333,53.378983,17215348
2/25/2020,Tuesday,February,Q1,2020,74.599998,75.300003,73.400002,73.633331,54.413567,16818484
2/24/2020,Monday,February,Q1,2020,75.199997,75.400002,73.433334,73.699997,54.462818,11890494
2/20/2020,Thursday,February,Q1,2020,75.699997,76.300003,74.666664,74.866669,55.324966,16438315
2/19/2020,Wednesday,February,Q1,2020,75.866669,76.333336,75.099998,76.133331,56.261009,12031689
2/18/2020,Tuesday,February,Q1,2020,74.599998,76.73333,73.633331,75.099998,55.497398,21775992
2/17/2020,Monday,February,Q1,2020,76.666664,76.866669,74.166664,74.533333,55.078644,14507611
2/14/2020,Friday,February,Q1,2020,76.466667,77.133331,75.800003,76.73333,56.704391,17713123
2/13/2020,Thursday,February,Q1,2020,76.633331,77.166664,76.166664,76.5,56.531971,13542210
02-12-2020,Wednesday,February,Q1,2020,77.366669,77.966667,76.433334,76.73333,56.704391,17915650
02-11-2020,Tuesday,February,Q1,2020,77.333336,78.266663,77.133331,77.366669,57.172421,15500902
02-10-2020,Monday,February,Q1,2020,78.266663,78.900002,76.833336,77.199997,57.049255,20656924
02-07-2020,Friday,February,Q1,2020,77.800003,78.5,76.666664,78.333336,57.886768,16255411
02-06-2020,Thursday,February,Q1,2020,77,78.333336,76.933334,78.033333,57.665066,19620445
02-05-2020,Wednesday,February,Q1,2020,76.566666,77.23333,75.933334,76.466667,56.507332,23615974
02-04-2020,Tuesday,February,Q1,2020,73.333336,76.133331,73,75.866669,56.063953,31528422
02-03-2020,Monday,February,Q1,2020,73.366669,74.933334,71.699997,72.033333,53.231194,37608319
1/31/2020,Friday,January,Q1,2020,79.033333,79.033333,75.066666,75.633331,55.891518,55113961
1/30/2020,Thursday,January,Q1,2020,79.933334,79.966667,77.466667,78.099998,57.71434,42007012
1/29/2020,Wednesday,January,Q1,2020,79.199997,79.966667,78.533333,78.866669,58.280888,32001970
1/28/2020,Tuesday,January,Q1,2020,78.766663,79.73333,77.566666,78.599998,58.083828,31914822
1/27/2020,Monday,January,Q1,2020,79.5,80.133331,78,78.300003,57.862133,20398282
1/24/2020,Friday,January,Q1,2020,81,81.099998,79.400002,79.766663,58.945965,39238492
1/23/2020,Thursday,January,Q1,2020,76.73333,80.599998,76.699997,78.900002,58.305515,314893702
1/22/2020,Wednesday,January,Q1,2020,77.766663,77.933334,74.633331,75.766663,55.990051,107592835
1/21/2020,Tuesday,January,Q1,2020,78.666664,78.966667,76.166664,76.533333,56.556595,69767703
1/20/2020,Monday,January,Q1,2020,78.633331,79.800003,75.800003,78.333336,57.886768,67893711
1/17/2020,Friday,January,Q1,2020,82.766663,82.833336,81.533333,81.766663,60.42392,11573763
1/16/2020,Thursday,January,Q1,2020,84.033333,84.333336,82.666664,82.766663,61.162918,10577692
1/15/2020,Wednesday,January,Q1,2020,84.633331,84.666664,83.333336,83.800003,61.926521,7152738
1/14/2020,Tuesday,January,Q1,2020,85.066666,85.466667,84.433334,84.599998,62.517708,6732202
1/13/2020,Monday,January,Q1,2020,83.933334,85.066666,83.533333,84.633331,62.542347,8621076
01-10-2020,Friday,January,Q1,2020,83.333336,83.833336,82.699997,83.633331,61.803356,12566014
01-09-2020,Thursday,January,Q1,2020,83.266663,83.666664,81.900002,83,61.335339,13828252
01-08-2020,Wednesday,January,Q1,2020,82.033333,82.599998,81,81.23333,60.029793,13328638
01-07-2020,Tuesday,January,Q1,2020,83.533333,84.966667,82.73333,83.033333,61.359974,12677539
01-06-2020,Monday,January,Q1,2020,84.333336,84.333336,83,83.266663,61.532394,18947248
01-03-2020,Friday,January,Q1,2020,84.333336,85,84.099998,84.566666,62.493073,13278157
01-02-2020,Thursday,January,Q1,2020,84.133331,84.800003,84,84.666664,62.566967,3838770
01-01-2020,Wednesday,January,Q1,2020,83.966667,84.5,83.833336,83.966667,62.04969,3191238
12/31/2019,Tuesday,December,Q4,2019,84.366669,85,83.333336,83.699997,61.852619,7574391
12/30/2019,Monday,December,Q4,2019,84.866669,85.066666,84.099998,84.400002,62.369919,5469745
12/27/2019,Friday,December,Q4,2019,83.933334,85.066666,83.366669,84.866669,62.714764,7876561
12/26/2019,Thursday,December,Q4,2019,84.666664,85,83.066666,83.400002,61.630928,17825301
12/24/2019,Tuesday,December,Q4,2019,84.666664,85.73333,84.133331,84.933334,62.764027,9383557
12/23/2019,Monday,December,Q4,2019,84.966667,86,84.033333,84.300003,62.296021,12202446
12/20/2019,Friday,December,Q4,2019,84.699997,86.066666,84.666664,84.933334,62.764027,10093686
12/19/2019,Thursday,December,Q4,2019,84.266663,85.133331,83.533333,84.933334,62.764027,6440647
12/18/2019,Wednesday,December,Q4,2019,83.333336,84.23333,83.033333,84.033333,62.098949,6968490
12/17/2019,Tuesday,December,Q4,2019,83.73333,84.5,83.23333,83.766663,61.901897,7701295
12/16/2019,Monday,December,Q4,2019,85.633331,85.633331,83.866669,84.099998,62.148224,5665537
12/13/2019,Friday,December,Q4,2019,85.766663,86.466667,85.066666,85.5,63.182793,8142712
12-12-2019,Thursday,December,Q4,2019,84.333336,85.599998,83.533333,85.400002,63.108887,8733690
12-11-2019,Wednesday,December,Q4,2019,82.033333,84.066666,81.766663,83.699997,61.852619,12443683
12-10-2019,Tuesday,December,Q4,2019,83.666664,84.333336,81.23333,81.699997,60.37466,8041794
12-09-2019,Monday,December,Q4,2019,82.933334,84.23333,82.933334,83.666664,61.827988,6921060
12-06-2019,Friday,December,Q4,2019,83.933334,84.599998,82.566666,82.933334,61.286076,9266257
12-05-2019,Thursday,December,Q4,2019,84.300003,85.966667,83.866669,83.966667,62.04969,13060678
12-04-2019,Wednesday,December,Q4,2019,85.300003,86.266663,84.333336,84.566666,62.493073,8493132
12-03-2019,Tuesday,December,Q4,2019,85.966667,86.333336,85.099998,85.666664,63.30595,7734715
12-02-2019,Monday,December,Q4,2019,87.666664,87.73333,85.333336,85.766663,63.379841,10278105
11/29/2019,Friday,November,Q4,2019,88.666664,89.133331,87.133331,87.599998,64.734642,9487785
11/28/2019,Thursday,November,Q4,2019,87.300003,88.599998,86.73333,88.366669,65.301201,14678619
11/27/2019,Wednesday,November,Q4,2019,86.23333,87.766663,86.033333,87.400002,64.586861,9343426
11/26/2019,Tuesday,November,Q4,2019,87.133331,88.466667,85.833336,86.199997,63.700073,20732623
11/25/2019,Monday,November,Q4,2019,86.533333,87.800003,86.099998,87.23333,64.463692,8150970
11/22/2019,Friday,November,Q4,2019,85.766663,86.933334,85.566666,86.533333,63.946404,10093644
11/21/2019,Thursday,November,Q4,2019,87.599998,87.866669,85.599998,85.933334,63.503006,13726644
11/20/2019,Wednesday,November,Q4,2019,89.133331,89.5,86.533333,87.266663,64.488312,27013942
11/19/2019,Tuesday,November,Q4,2019,88.266663,89.066666,87.833336,88.666664,65.522896,8934270
11/18/2019,Monday,November,Q4,2019,88,88.800003,87.466667,88.366669,65.301201,11981551
11/15/2019,Friday,November,Q4,2019,91.23333,91.266663,87.466667,87.800003,64.882446,16885014
11/14/2019,Thursday,November,Q4,2019,88.800003,93.333336,87.599998,91.23333,67.419601,23579434
11/13/2019,Wednesday,November,Q4,2019,90.400002,90.400002,88.766663,89.23333,65.94165,8712457
11-11-2019,Monday,November,Q4,2019,89.533333,90.633331,89.133331,90.400002,66.803795,9336970
11-08-2019,Friday,November,Q4,2019,90.633331,90.633331,89.133331,89.366669,66.040176,9857605
11-07-2019,Thursday,November,Q4,2019,91.133331,91.199997,90.066666,90.566666,66.926964,9818919
11-06-2019,Wednesday,November,Q4,2019,91.566666,92.099998,90.199997,90.400002,66.803795,15931596
11-05-2019,Tuesday,November,Q4,2019,92,93,90.800003,91.333336,67.493515,13484688
11-04-2019,Monday,November,Q4,2019,95.099998,95.133331,92.066666,92.466667,68.331017,17324739
11-01-2019,Friday,November,Q4,2019,94,96,93.5,95.099998,70.277,27437761
10/31/2019,Thursday,October,Q4,2019,98.666664,99.166664,95.766663,97.866669,72.32151,21676339
10/30/2019,Wednesday,October,Q4,2019,97.666664,99.300003,97.033333,98.099998,72.493942,16530081
10/29/2019,Tuesday,October,Q4,2019,95.5,97.5,95.466667,96.23333,71.11451,14290651
10/27/2019,Sunday,October,Q4,2019,95.599998,95.633331,94.766663,95.133331,70.30162,942670
10/25/2019,Friday,October,Q4,2019,95,96.266663,93.366669,94.73333,70.006035,14666973
10/24/2019,Thursday,October,Q4,2019,96.433334,96.633331,94,94.199997,69.611923,11870892
10/23/2019,Wednesday,October,Q4,2019,96.966667,98.366669,96.066666,96.333336,71.188408,10717882
10/22/2019,Tuesday,October,Q4,2019,98.066666,98.73333,97.033333,97.633331,72.149071,17862102
